nor,timestamps,MJD_timestamps
-1.8095082202433166,-824.211415,58816.61310051603
-0.1272284016961005,-823.211415,58816.613112090105
-1.1059694408618945,-822.211415,58816.61312366418
0.05263287035477736,-821.211415,58816.61313523825
-0.8227613029791264,-820.211415,58816.61314681233
-0.4289384305873573,-819.211415,58816.6131583864
-1.8056396272225113,-818.211415,58816.613169960474
-0.26733637096636226,-817.211415,58816.61318153455
0.4085843821735558,-816.211415,58816.61319310862
-0.17214684409802192,-815.211415,58816.6132046827
-0.36493072792431347,-814.211415,58816.613216256774
0.29665919935393886,-813.211415,58816.61322783084
-0.41611033969369526,-812.211415,58816.61323940492
-0.903821024254726,-811.211415,58816.61325097899
-0.5674336300757448,-810.211415,58816.613262553066
-0.44077413450539443,-809.211415,58816.61327412714
-1.5508990254844113,-808.211415,58816.61328570121
-1.089689105034498,-807.211415,58816.61329727529
0.5718406696381377,-806.211415,58816.613308849366
1.2576939335221586,-805.211415,58816.613320423436
0.10024934512747415,-804.211415,58816.61333199751
-1.7563461913202862,-803.211415,58816.61334357159
0.6965917307233365,-788.328042,58816.61351583285
-0.6634189795824191,-787.328042,58816.613527406924
0.44315338417360306,-786.328042,58816.61353898099
-1.1517089107284488,-785.328042,58816.61355055507
1.273177272212664,-784.328042,58816.61356212915
1.180661390101468,-783.328042,58816.61357370322
-0.4697605286767075,-782.328042,58816.61358527729
1.2083840504619112,-781.328042,58816.61359685136
-0.4427355746035766,-780.328042,58816.61360842544
0.14464251540947942,-779.328042,58816.613619999516
1.345185513302307,-778.328042,58816.613631573586
0.8999699746348525,-777.328042,58816.61364314766
-0.5333016090634697,-776.328042,58816.61365472174
-0.5291475391561677,-775.328042,58816.61366629581
-0.4111101064695946,-774.328042,58816.613677869886
-0.5964723304435309,-773.328042,58816.613689443955
-0.8030401318974437,-772.328042,58816.61370101803
-0.3157597905353454,-771.328042,58816.61371259211
-0.7390789238530419,-770.328042,58816.61372416618
0.7517668215402389,-769.328042,58816.613735740255
0.9501303425581126,-768.328042,58816.61374731433
1.1607317714082994,-767.328042,58816.6137588884
-0.8935336953011,-766.328042,58816.61377046248
-0.22867436583672646,-765.328042,58816.61378203655
-0.6810743624699932,-764.328042,58816.613793610624
-0.13700035905091298,-763.328042,58816.6138051847
-0.8906178556585728,-762.328042,58816.61381675877
-0.29512839598291707,-761.328042,58816.61382833285
0.887002422707841,-760.328042,58816.613839906924
-0.16408374668967007,-759.328042,58816.61385148099
-2.0256320546737836,-758.328042,58816.61386305507
-1.6589226175812897,-757.328042,58816.61387462914
0.9908818385235393,-756.328042,58816.61388620322
0.7870770379620328,-755.328042,58816.61389777729
0.12389158935881174,-754.328042,58816.61390935136
-1.171274989780139,-753.328042,58816.61392092544
0.11355110709119928,-752.328042,58816.61393249952
0.07976050143749083,-751.328042,58816.613944073586
-0.44459056775452005,-750.328042,58816.61395564766
-1.6705397190886813,-749.328042,58816.61396722174
-0.5099336894041271,-748.328042,58816.61397879581
-1.3472997689500215,-747.328042,58816.613990369886
-0.7311786911679916,-746.328042,58816.614001943955
0.1971645424391364,-745.328042,58816.61401351803
0.32896605589410155,-744.328042,58816.61402509211
-1.264510478032544,-743.328042,58816.61403666618
-0.5582611962001051,-742.328042,58816.614048240255
-1.4230632273496144,-741.328042,58816.61405981433
-0.9827644019051152,-740.328042,58816.6140713884
-0.6278231306876528,-739.328042,58816.61408296248
-1.2921244488548906,-738.328042,58816.61409453655
-0.11670055231433984,-737.328042,58816.614106110625
-0.864242031939787,-736.328042,58816.6141176847
-1.946597422132368,-735.328042,58816.61412925877
0.41194470550833406,-734.328042,58816.61414083285
1.4422188346996214,-733.328042,58816.614152406924
-0.5104032897224391,-732.328042,58816.614163980994
0.47228418370826253,-731.328042,58816.61417555507
0.4110733200958578,-730.328042,58816.61418712914
-1.0670657469973523,-729.328042,58816.61419870322
-1.087166337051349,-728.328042,58816.614210277294
-0.36012175417116943,-727.328042,58816.61422185136
-0.3047512541382058,-726.328042,58816.61423342544
0.24404022865859146,-725.328042,58816.61424499952
1.5250394941234922,-724.328042,58816.614256573586
1.4814136581508992,-723.328042,58816.61426814766
-0.5807367192632213,-722.328042,58816.61427972173
-0.14886763987258889,-721.328042,58816.61429129581
-0.46150285197252955,-720.328042,58816.614302869886
0.7133332337676818,-719.328042,58816.614314443956
-1.1764452914001757,-718.328042,58816.61432601803
-0.7312470269787918,-717.328042,58816.61433759211
-0.666944282693207,-716.328042,58816.61434916618
-1.0239502647587637,-715.328042,58816.614360740256
-1.3945822807685024,-714.328042,58816.61437231433
-1.4476922789877467,-713.328042,58816.6143838884
-0.6536974682084542,-712.328042,58816.61439546248
1.0262684773523565,-711.328042,58816.61440703655
-0.90543244964252,-710.328042,58816.614418610625
-0.5550508993505996,-709.328042,58816.6144301847
-0.5932551984024397,-708.328042,58816.61444175877
-0.18711023497533616,-707.328042,58816.61445333285
0.24388757161975605,-706.328042,58816.614464906925
0.562853462054155,-705.328042,58816.614476480994
-1.1194233499837916,-704.328042,58816.61448805507
-0.04293449827701544,-703.328042,58816.61449962914
-0.9370048725956127,-702.328042,58816.61451120322
-0.7445420722208985,-701.328042,58816.614522777294
0.332022227054727,-700.328042,58816.61453435136
-0.03330215819824356,-699.328042,58816.61454592544
1.3084737647375444,-698.328042,58816.61455749952
0.07130395004079762,-697.328042,58816.61456907359
1.317270681863569,-696.328042,58816.61458064766
-0.07793623172582383,-695.328042,58816.61459222173
-0.5533347373080846,-694.328042,58816.61460379581
-0.23432979110684105,-693.328042,58816.61461536989
-0.8928456848419046,-692.328042,58816.614626943956
0.09549326734496165,-691.328042,58816.61463851803
-0.4260110849725491,-690.328042,58816.61465009211
-0.8439374442498763,-689.328042,58816.61466166618
-0.5328018866661539,-688.328042,58816.614673240256
0.9270796195498157,-687.328042,58816.614684814325
-1.5192417304022796,-686.328042,58816.6146963884
1.1362305687487622,-685.328042,58816.61470796248
0.8202417725093384,-684.328042,58816.61471953655
-0.9844766371761763,-683.328042,58816.614731110625
0.17207492678487768,-682.328042,58816.6147426847
-0.6545641547560532,-681.328042,58816.61475425877
0.5804895777651972,-680.328042,58816.61476583285
0.49149694403449445,-679.328042,58816.61477740692
-0.00710071792113395,-678.328042,58816.614788980994
0.26085455097749805,-677.328042,58816.61480055507
0.8962930355840384,-676.328042,58816.61481212914
-1.5032564925734941,-675.328042,58816.61482370322
0.25609289271725133,-674.328042,58816.614835277294
0.12322252087970462,-673.328042,58816.614846851364
0.23102259277270978,-672.328042,58816.61485842544
-0.8502096208830263,-671.328042,58816.61486999952
0.42300620404182987,-670.328042,58816.61488157359
0.5954026231493923,-669.328042,58816.614893147664
-0.2932405560820623,-661.589868,58816.61498270986
0.9326337771054121,-660.589868,58816.61499428393
0.5128581563873904,-659.589868,58816.61500585801
1.0785874935676332,-658.589868,58816.61501743209
1.2862251725307794,-657.589868,58816.615029006156
-0.06313050202951136,-656.589868,58816.61504058023
-0.07365687379588028,-655.589868,58816.6150521543
-0.1273289471201561,-654.589868,58816.61506372838
0.2414042698787986,-653.589868,58816.615075302456
-0.31968590143011494,-652.589868,58816.615086876525
-0.29805385180927124,-651.589868,58816.6150984506
-0.8631292578467965,-650.589868,58816.61511002468
0.06852237479249698,-649.589868,58816.61512159875
0.7754912816675363,-648.589868,58816.615133172825
0.7967054235334302,-647.589868,58816.615144746895
-0.8849730795885185,-646.589868,58816.61515632097
-0.41356006110469357,-645.589868,58816.61516789505
-0.5307515579480339,-644.589868,58816.61517946912
0.32295106069404034,-643.589868,58816.615191043194
1.5995149365082817,-642.589868,58816.61520261727
-0.2797437582472964,-641.589868,58816.61521419134
-1.9973202259379235,-640.589868,58816.61522576542
1.274427401728207,-639.589868,58816.615237339494
-0.42286443140302016,-638.589868,58816.615248913564
-0.1860116058454036,-637.589868,58816.61526048764
-0.6830034534021977,-636.589868,58816.61527206171
0.7127874330943149,-635.589868,58816.61528363579
0.3791614878040554,-634.589868,58816.615295209864
1.048628738937459,-633.589868,58816.61530678393
-1.3972248069054507,-632.589868,58816.61531835801
-1.8337418126738172,-631.589868,58816.61532993209
0.2366002704619873,-630.589868,58816.615341506156
-0.6828419617824943,-629.589868,58816.61535308023
1.4162279256799586,-628.589868,58816.6153646543
0.3022729927359298,-627.589868,58816.61537622838
1.4890756951587596,-626.589868,58816.615387802456
0.5542842059915217,-625.589868,58816.615399376526
0.3780486473506763,-624.589868,58816.6154109506
0.27765968319362483,-623.589868,58816.61542252468
0.4021689450660427,-622.589868,58816.61543409875
0.7464312274382091,-621.589868,58816.615445672825
-0.42494935410445567,-620.589868,58816.615457246895
1.1887855686091218,-619.589868,58816.61546882097
-0.8567130091619906,-618.589868,58816.61548039505
0.6021720481663523,-617.589868,58816.61549196912
0.28238160483506297,-616.589868,58816.615503543195
0.25928993595410244,-615.589868,58816.61551511727
1.1334832980725271,-614.589868,58816.61552669134
-0.33932134564591965,-613.589868,58816.61553826542
-0.6096925483166624,-612.589868,58816.61554983949
-0.5229536892326575,-611.589868,58816.615561413564
-2.4255180952672335,-610.589868,58816.61557298764
-0.022631527439185492,-609.589868,58816.61558456171
0.2968953683897902,-608.589868,58816.61559613579
-1.270708064365941,-607.589868,58816.615607709864
0.5946295200738317,-606.589868,58816.61561928393
-1.3847739759436113,-605.589868,58816.61563085801
-0.21906587583632078,-604.589868,58816.61564243208
0.024599189288821193,-603.589868,58816.61565400616
-0.7156468474340854,-602.589868,58816.61566558023
-0.3446685115533032,-601.589868,58816.6156771543
-0.8920484523212643,-600.589868,58816.61568872838
-2.2684292360178273,-599.589868,58816.61570030246
-1.5721209592920216,-598.589868,58816.615711876526
-0.82929542490091,-597.589868,58816.6157234506
0.0887424776699623,-596.589868,58816.61573502468
0.6831194257831882,-595.589868,58816.61574659875
-0.2628303361207667,-594.589868,58816.615758172826
-0.6964435919435141,-593.589868,58816.615769746895
0.037001658418425974,-592.589868,58816.61578132097
-0.20812372964696782,-591.589868,58816.61579289505
0.3753201280379808,-590.589868,58816.61580446912
0.03479719260649059,-589.589868,58816.615816043195
-0.21644930407607732,-588.589868,58816.61582761727
0.6918752128745587,-587.589868,58816.61583919134
-0.5219666328854449,-586.589868,58816.61585076542
-1.3103251604694524,-585.589868,58816.61586233949
-0.9034813194277295,-584.589868,58816.615873913564
0.00408455304498889,-583.589868,58816.61588548764
-0.793659877612704,-582.589868,58816.61589706171
-0.45232210341748436,-581.589868,58816.61590863579
0.3219111504059181,-580.589868,58816.615920209864
-0.8779185061608046,-579.589868,58816.615931783934
1.430828994291246,-578.589868,58816.61594335801
0.8490592302071552,-577.589868,58816.61595493208
0.4251309370746978,-576.589868,58816.61596650616
-0.15346441475365738,-575.589868,58816.61597808023
-0.6674317463137668,-574.589868,58816.6159896543
-1.0465065831785114,-573.589868,58816.61600122838
0.35039627322952643,-572.589868,58816.61601280246
-0.533985269653333,-571.589868,58816.616024376526
-0.41699562404858476,-570.589868,58816.6160359506
-0.7062376247572121,-569.589868,58816.61604752467
-0.824489621551792,-568.589868,58816.61605909875
0.2793022998319846,-567.589868,58816.616070672826
0.1863506247066692,-566.589868,58816.616082246896
-0.15720507679622547,-565.589868,58816.61609382097
-0.01434486298969899,-564.589868,58816.61610539505
-0.44157109237096165,-563.589868,58816.61611696912
-1.893692200240729,-562.589868,58816.616128543195
-0.11675191190823911,-561.589868,58816.61614011727
-0.7564144345768476,-560.589868,58816.61615169134
-0.8768798718013151,-559.589868,58816.61616326542
0.8075764221073856,-558.589868,58816.61617483949
0.11571295658039818,-557.589868,58816.616186413565
-0.5756905427729708,-556.589868,58816.61619798764
2.2717754920693136,-555.589868,58816.61620956171
1.3877241609914828,-554.589868,58816.61622113579
-0.5975790314548198,-553.589868,58816.616232709865
0.42524365254142066,-552.589868,58816.616244283934
2.026089525293348,-551.589868,58816.61625585801
-0.6636987986547175,-550.589868,58816.61626743208
1.630003220654213,-549.589868,58816.61627900616
1.8696485323192786,-548.589868,58816.616290580234
1.0543933814705022,-547.589868,58816.6163021543
0.10753235157961273,-546.589868,58816.61631372838
-0.4431582501734053,-545.589868,58816.61632530246
-0.3610868774747224,-544.589868,58816.61633687653
3.023381224011919,-543.589868,58816.6163484506
-0.2596309263610617,-542.589868,58816.61636002467
0.7166149010392556,-535.069494,58816.616447066044
1.124175351909339,-534.069494,58816.616458640114
-0.04616249127623647,-533.069494,58816.61647021419
-1.6644102958560847,-532.069494,58816.61648178827
-0.8850987912283226,-531.069494,58816.61649336234
-0.71419564568485,-530.069494,58816.61650493641
0.6207127608911559,-529.069494,58816.61651651048
0.5689991999819056,-528.069494,58816.61652808456
-0.9042515128789582,-527.069494,58816.61653965864
0.4543167784855838,-526.069494,58816.616551232706
-0.5118327360047322,-525.069494,58816.61656280678
-0.9500479901201806,-524.069494,58816.61657438086
-0.7782334241093977,-523.069494,58816.61658595493
0.21008792318391253,-522.069494,58816.616597529006
0.1583232490793681,-521.069494,58816.616609103075
-0.8149389532751924,-520.069494,58816.61662067715
0.16380041682362148,-519.069494,58816.61663225123
-0.7583950942422207,-518.069494,58816.6166438253
-0.010949106289404847,-517.069494,58816.616655399375
-0.35932524254616055,-516.069494,58816.61666697345
-0.6454440010929685,-515.069494,58816.61667854752
0.2051255012539888,-514.069494,58816.6166901216
-0.7836365288499836,-513.069494,58816.61670169567
-3.2312520040430597,-512.069494,58816.616713269745
1.0162541215542478,-511.069494,58816.61672484382
-1.3709875887606775,-510.069494,58816.61673641789
0.19506697124024525,-509.069494,58816.61674799197
-0.4514238230026389,-508.069494,58816.616759566044
-0.6938484547626211,-507.069494,58816.616771140114
-0.5156396071946729,-506.069494,58816.61678271419
-1.0154033463107086,-505.069494,58816.61679428826
0.42657265297381125,-504.069494,58816.61680586234
-2.0248893767047353,-503.069494,58816.616817436414
0.6112140759920959,-502.069494,58816.61682901048
1.063186729383156,-501.069494,58816.61684058456
-0.6868080775173283,-500.069494,58816.61685215864
-1.027330576219783,-499.069494,58816.61686373271
-0.019018372083776918,-498.069494,58816.61687530678
0.026224695200902908,-497.069494,58816.61688688086
0.6958878790151366,-496.069494,58816.61689845493
-1.4497576005212442,-495.069494,58816.616910029006
1.1363628584040137,-494.069494,58816.616921603076
-1.37020145472962,-493.069494,58816.61693317715
-1.5638685086596686,-492.069494,58816.61694475123
0.880814843969149,-491.069494,58816.6169563253
0.27530707270027716,-490.069494,58816.616967899376
-0.14710882113996207,-489.069494,58816.61697947345
-1.0425921210724416,-488.069494,58816.61699104752
-0.30934935627834986,-487.069494,58816.6170026216
0.6890555187806838,-486.069494,58816.61701419567
0.06222087606688845,-485.069494,58816.617025769745
2.2155843612036663,-484.069494,58816.61703734382
0.9548101081584751,-483.069494,58816.61704891789
-0.27834149472018843,-482.069494,58816.61706049197
-2.192742180714522,-481.069494,58816.617072066045
-0.8689372881864449,-480.069494,58816.617083640114
-1.410686986671369,-479.069494,58816.61709521419
-0.28165487427339164,-478.069494,58816.61710678826
0.9174699350745762,-477.069494,58816.61711836234
-2.250036504724898,-476.069494,58816.617129936414
-1.2077156279755639,-475.069494,58816.61714151048
-1.2179143654896425,-474.069494,58816.61715308456
-2.1239117489153894,-473.069494,58816.61716465864
-0.11755592974410702,-472.069494,58816.61717623271
-0.2546115224313001,-471.069494,58816.61718780678
-1.3575857863561211,-470.069494,58816.61719938085
-1.8100056946589742,-469.069494,58816.61721095493
-0.8344959151619462,-468.069494,58816.61722252901
-0.9114798921286379,-467.069494,58816.617234103076
1.4926825255659328,-466.069494,58816.61724567715
-0.8927166924375984,-465.069494,58816.61725725123
0.33951287475940134,-464.069494,58816.6172688253
0.614652678011654,-463.069494,58816.617280399376
1.1700750905100727,-462.069494,58816.61729197345
-0.39001569697424915,-461.069494,58816.61730354752
0.11048196442456604,-460.069494,58816.6173151216
0.07161784733401669,-459.069494,58816.61732669567
1.325081843561318,-458.069494,58816.617338269745
0.27146995304771876,-457.069494,58816.61734984382
0.7536261954501668,-456.069494,58816.61736141789
-2.070609751490607,-455.069494,58816.61737299197
-0.41600591509408275,-454.069494,58816.617384566045
-0.1095651904470477,-453.069494,58816.617396140115
0.5804874193895121,-452.069494,58816.61740771419
-1.7772738381114557,-451.069494,58816.61741928826
0.8935197609434736,-450.069494,58816.61743086234
1.9363198995942414,-449.069494,58816.617442436414
-0.061668015276545966,-448.069494,58816.617454010484
0.7712367960904741,-447.069494,58816.61746558456
0.30196365597576663,-446.069494,58816.61747715864
-0.8607635032619647,-445.069494,58816.61748873271
-1.1464508133241462,-444.069494,58816.617500306784
-0.8836156884573287,-443.069494,58816.61751188085
-1.2422082089913875,-442.069494,58816.61752345493
0.4189185900840943,-441.069494,58816.61753502901
0.21512760749268753,-440.069494,58816.617546603076
0.03313159959863999,-439.069494,58816.61755817715
0.622097795998148,-438.069494,58816.61756975123
-0.3952879153178569,-437.069494,58816.6175813253
0.4819338932456328,-436.069494,58816.617592899376
-0.6567491305872056,-435.069494,58816.617604473446
-0.8682614820301445,-434.069494,58816.61761604752
-0.8463558633606124,-433.069494,58816.6176276216
0.2699239055855081,-432.069494,58816.61763919567
-0.4689370651481193,-431.069494,58816.617650769746
0.6290381139961423,-430.069494,58816.61766234382
-0.0672212851736016,-429.069494,58816.61767391789
-0.9274727417545491,-428.069494,58816.61768549197
-1.0423090270091793,-427.069494,58816.61769706604
0.3677531341414244,-426.069494,58816.617708640115
1.158179745171648,-425.069494,58816.61772021419
-1.049274988378528,-424.069494,58816.61773178826
0.4043793304033962,-423.069494,58816.61774336234
-1.2138185372173298,-422.069494,58816.617754936415
0.2235963684789121,-421.069494,58816.617766510484
0.12884775594296916,-420.069494,58816.61777808456
1.133627544547326,-419.069494,58816.61778965864
0.09225759386517152,-418.069494,58816.61780123271
0.01701509370303925,-417.069494,58816.617812806784
0.2933771365865999,-416.069494,58816.61782438085
0.28406931587172807,-408.114819,58816.61791644886
0.19637380166767943,-407.114819,58816.617928022926
-0.8578557785529466,-406.114819,58816.617939597
-0.7005219158415273,-405.114819,58816.61795117108
0.39399160782683457,-404.114819,58816.61796274515
-0.36720508202666274,-403.114819,58816.617974319226
-0.18133289510657755,-402.114819,58816.617985893296
0.1492858889537757,-401.114819,58816.61799746737
0.3634057922691049,-400.114819,58816.61800904145
-0.5685158130036214,-399.114819,58816.61802061552
0.006897163425337518,-398.114819,58816.618032189595
-0.4368790715504602,-397.114819,58816.61804376367
-0.17963408687508098,-396.114819,58816.61805533774
-0.6311675728245322,-395.114819,58816.61806691182
-0.007332658381951267,-394.114819,58816.61807848589
-1.1851253314209984,-393.114819,58816.618090059965
-0.5573819108404791,-392.114819,58816.61810163404
-1.2440095988179025,-391.114819,58816.61811320811
-0.015213542348452812,-390.114819,58816.61812478219
-0.7807390311310776,-389.114819,58816.618136356265
-0.772806551841494,-388.114819,58816.618147930334
-0.8898203223647904,-387.114819,58816.61815950441
-0.8089500892359048,-386.114819,58816.61817107848
-0.5084382170503609,-385.114819,58816.61818265256
0.8846330532879031,-384.114819,58816.618194226634
-0.7220347365423311,-383.114819,58816.6182058007
-1.5897544621178727,-382.114819,58816.61821737478
-0.23484678057218622,-381.114819,58816.61822894886
1.7422506170551422,-380.114819,58816.61824052293
-0.09378802291417068,-379.114819,58816.618252097
0.028161517611237342,-378.114819,58816.61826367107
-2.0617240793782456,-377.114819,58816.61827524515
0.12043679967928166,-376.114819,58816.618286819226
-0.22907680151759752,-375.114819,58816.618298393296
0.9637115653140597,-374.114819,58816.61830996737
0.08115097583691551,-373.114819,58816.61832154145
-2.349785624334578,-372.114819,58816.61833311552
-1.0594916102839795,-371.114819,58816.618344689596
-0.33222381137436535,-370.114819,58816.61835626367
1.2729859520108524,-369.114819,58816.61836783774
0.40647687747102446,-368.114819,58816.61837941182
-1.7727238191557853,-367.114819,58816.61839098589
-0.022011657465618183,-366.114819,58816.618402559965
-0.688990732280808,-365.114819,58816.61841413404
0.9306225663691216,-364.114819,58816.61842570811
0.29734345662272693,-363.114819,58816.61843728219
0.4297466638708349,-362.114819,58816.618448856265
-1.1574737116413607,-361.114819,58816.618460430334
1.1575390583053615,-360.114819,58816.61847200441
-2.158950312523987,-359.114819,58816.61848357848
-1.503697323953108,-358.114819,58816.61849515256
-0.11062438110060364,-357.114819,58816.618506726634
-1.339874000534071,-356.114819,58816.618518300704
0.5193049430838083,-355.114819,58816.61852987478
0.4133541477195024,-354.114819,58816.61854144886
0.7067639205245939,-353.114819,58816.61855302293
-0.6611344023902888,-352.114819,58816.618564597
0.2685778362043979,-351.114819,58816.61857617107
0.46109010798574557,-350.114819,58816.61858774515
0.673881382552374,-349.114819,58816.61859931923
0.3106117795515656,-348.114819,58816.618610893296
0.6267482099728138,-347.114819,58816.61862246737
1.407060485414632,-346.114819,58816.61863404145
0.1888962734816982,-345.114819,58816.61864561552
-0.013093887379794078,-344.114819,58816.618657189596
-1.1223512802603437,-343.114819,58816.618668763665
0.16937748046569698,-342.114819,58816.61868033774
-0.5284152792121304,-341.114819,58816.61869191182
-0.31928806069067134,-340.114819,58816.61870348589
0.5122195683589928,-339.114819,58816.618715059965
1.1979532196370848,-338.114819,58816.61872663404
-0.3922605704327782,-337.114819,58816.61873820811
0.7578074681042586,-336.114819,58816.61874978219
-0.06576650712724004,-335.114819,58816.618761356265
0.1020771975465431,-334.114819,58816.618772930335
-0.4645847987902075,-333.114819,58816.61878450441
-1.2006467793027107,-332.114819,58816.61879607848
0.892288967318854,-331.114819,58816.61880765256
-1.2744027295363187,-330.114819,58816.618819226635
0.4998141656665045,-329.114819,58816.618830800704
1.4496172645788454,-328.114819,58816.61884237478
1.4467421133508132,-327.114819,58816.61885394886
-0.1290062682938138,-326.114819,58816.61886552293
-0.6489360610049659,-325.114819,58816.618877097004
-1.0088796308984944,-324.114819,58816.61888867107
-0.5493086431172151,-323.114819,58816.61890024515
-1.5270132800203438,-322.114819,58816.61891181923
-2.1531658681847485,-321.114819,58816.6189233933
-0.11213002144038223,-320.114819,58816.61893496737
-0.6415172500404928,-319.114819,58816.61894654145
-0.3400777950478559,-318.114819,58816.61895811552
-0.19716879673034615,-317.114819,58816.618969689596
0.6795397644075241,-316.114819,58816.618981263666
0.3715044003875435,-315.114819,58816.61899283774
1.4603813445763145,-314.114819,58816.61900441182
-2.6495888717737346,-313.114819,58816.61901598589
0.0679995583099242,-312.114819,58816.619027559966
-0.04535153606884766,-311.114819,58816.61903913404
2.723676394056198,-310.114819,58816.61905070811
0.28157198740414296,-309.114819,58816.61906228219
0.6105958103526025,-308.114819,58816.61907385626
-0.9077809299801246,-307.114819,58816.619085430335
1.0133410291309206,-306.114819,58816.61909700441
-0.6010581720862043,-305.114819,58816.61910857848
-0.9223979320066299,-304.114819,58816.61912015256
0.2033482789925473,-303.114819,58816.619131726635
-1.282384389554826,-302.114819,58816.619143300704
-0.517462430082567,-301.114819,58816.61915487478
1.084919320253677,-300.114819,58816.61916644885
-0.07643528792071502,-299.114819,58816.61917802293
-1.9615679253581038,-298.114819,58816.619189597004
-0.3529277773380667,-297.114819,58816.619201171074
-0.09316197525328229,-296.114819,58816.61921274515
-0.26600150569383463,-295.114819,58816.61922431923
-0.4127469285957497,-294.114819,58816.6192358933
-1.297646155611481,-293.114819,58816.61924746737
1.3702861367141335,-292.114819,58816.61925904145
-0.7160718838609837,-291.114819,58816.61927061552
-2.052512860131001,-290.114819,58816.6192821896
0.6942797903920449,-289.114819,58816.619293763666
0.9525553513152861,-281.590946,58816.619380845535
1.3395699276361155,-280.590946,58816.619392419605
-0.18256615567280263,-279.590946,58816.61940399368
1.4047855149101134,-278.590946,58816.61941556775
-0.8853403099397636,-277.590946,58816.61942714183
-0.7158432891976962,-276.590946,58816.619438715905
-1.1586619041313144,-275.590946,58816.619450289974
0.020293825632293424,-274.590946,58816.61946186405
-1.46619253775412,-273.590946,58816.61947343813
-0.0339489942235189,-272.590946,58816.6194850122
-1.1556614376206318,-271.590946,58816.619496586274
0.081742693088485,-270.590946,58816.619508160344
-1.074640921778723,-269.590946,58816.61951973442
-0.21300668941561127,-268.590946,58816.6195313085
0.010942162428489112,-267.590946,58816.61954288257
-0.6621719169675497,-266.590946,58816.61955445664
-0.20085192531243917,-265.590946,58816.61956603072
-0.13727225874667812,-264.590946,58816.61957760479
-1.1789488536420205,-263.590946,58816.61958917887
0.6197044628403917,-262.590946,58816.61960075294
-0.19175751259153,-261.590946,58816.61961232701
-0.5890776317141394,-260.590946,58816.61962390109
-0.4352091815804715,-259.590946,58816.61963547516
1.1826881841860915,-258.590946,58816.619647049236
0.4776411380240332,-257.590946,58816.61965862331
0.10616909314367025,-256.590946,58816.61967019738
0.09518592840557719,-255.590946,58816.61968177146
0.6487918740788398,-254.590946,58816.619693345536
-0.36735752345168515,-253.590946,58816.619704919605
1.265713178327581,-252.590946,58816.61971649368
0.13391103220421796,-251.590946,58816.61972806775
-0.15313637658282345,-250.590946,58816.61973964183
0.11398036068765749,-249.590946,58816.619751215905
0.3641729894336112,-248.590946,58816.619762789975
-1.3332666874573784,-247.590946,58816.61977436405
-2.1335048565821664,-246.590946,58816.61978593813
-0.3025294896929262,-245.590946,58816.6197975122
-0.47021589990199625,-244.590946,58816.619809086274
-1.343108448197255,-243.590946,58816.619820660344
-1.1869624209871181,-242.590946,58816.61983223442
-0.7799704389288927,-241.590946,58816.6198438085
0.1394934916126557,-240.590946,58816.61985538257
-0.49117335635106535,-239.590946,58816.619866956644
-0.6986402192562952,-238.590946,58816.61987853072
0.35284830451311633,-237.590946,58816.61989010479
-0.7582898881270227,-236.590946,58816.61990167887
0.30033190063746923,-235.590946,58816.61991325294
0.09304927691467223,-234.590946,58816.61992482701
0.8299362510255359,-233.590946,58816.61993640109
1.6429207830161248,-232.590946,58816.61994797516
-0.6595791490283458,-231.590946,58816.619959549236
-2.7078782781659503,-230.590946,58816.61997112331
-0.9912525736923493,-229.590946,58816.61998269738
-1.2524333138677444,-228.590946,58816.61999427146
1.1052575055412823,-227.590946,58816.62000584553
0.05206671986973265,-226.590946,58816.620017419606
0.608639198329545,-225.590946,58816.62002899368
-0.9103044900820745,-224.590946,58816.62004056775
-0.9206126398656262,-223.590946,58816.62005214183
-0.2985165472182033,-222.590946,58816.620063715905
-0.12860486501357726,-221.590946,58816.620075289975
-0.41037849776513646,-220.590946,58816.62008686405
-0.7331602038666637,-219.590946,58816.62009843813
-1.3838193342354115,-218.590946,58816.6201100122
1.2597624398238332,-217.590946,58816.620121586275
0.29484960096636825,-216.590946,58816.620133160344
-2.590934351644219,-215.590946,58816.62014473442
0.24243582520208037,-214.590946,58816.6201563085
0.6662471534790038,-213.590946,58816.62016788257
-0.18456240242338462,-212.590946,58816.620179456644
-0.55253153809989,-211.590946,58816.62019103072
-1.184239266213006,-210.590946,58816.62020260479
-0.7971252164627126,-209.590946,58816.62021417887
-0.6060991392897425,-208.590946,58816.62022575294
0.18231628469362002,-207.590946,58816.62023732701
-1.188068041092666,-206.590946,58816.62024890109
0.624511701040034,-205.590946,58816.62026047516
-0.8467183182332992,-204.590946,58816.62027204924
0.8527136556796929,-203.590946,58816.62028362331
-0.7665723442268159,-202.590946,58816.62029519738
0.002642032251965158,-201.590946,58816.62030677146
-0.8656259936953267,-200.590946,58816.62031834553
0.8670354298370878,-199.590946,58816.620329919606
-1.2087608612486516,-198.590946,58816.62034149368
1.3086860613890672,-197.590946,58816.62035306775
0.2788015198675214,-196.590946,58816.62036464183
1.4526569608521902,-195.590946,58816.620376215906
0.39970354472163655,-194.590946,58816.620387789975
1.3798524145727997,-193.590946,58816.62039936405
1.1667598079910355,-192.590946,58816.62041093812
1.2818628979643076,-191.590946,58816.6204225122
0.9491099442110345,-190.590946,58816.620434086275
-1.691268230033834,-189.590946,58816.620445660345
0.263519189740709,-188.590946,58816.62045723442
